1,Aguascalientes,1,4462,http://www.youtube.com/watch?v=VQfzUsoSHz0&list=UUS6_191oPuBFmaHVIptpYhg
192,Sabancuy,4,4536,http://www.youtube.com/watch?v=aPk_iRa8Qgk&list=UUS6_191oPuBFmaHVIptpYhg
193,Region de los Rios,4,4537,http://www.youtube.com/watch?v=aPk_iRa8Qgk&list=UUS6_191oPuBFmaHVIptpYhg
194,Atasta,4,4538,http://www.youtube.com/watch?v=aPk_iRa8Qgk&list=UUS6_191oPuBFmaHVIptpYhg
195,Tapachula,7,4539,http://www.youtube.com/watch?v=sKCUo-sFl2o&list=UUS6_191oPuBFmaHVIptpYhg
196,Tonina,7,449,http://www.youtube.com/watch?v=sKCUo-sFl2o&list=UUS6_191oPuBFmaHVIptpYhg
197,Paquime,8,575,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
198,Bacoyna,8,4540,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
199,Ocampo,8,2408,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
200,Casas Grandes,8,546,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
201,Nuevo Casas Grandes,8,4541,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
202,Aldama,8,510,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
203,Ojinaga,8,528,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
204,Allende,8,726,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
205,Coyame,8,549,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
206,Ciudad Juarez,8,513,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
207,San Francisco de Conchos,8,519,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
208,San Pedro de las Colonias,5,4543,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
209,La Zona del Silencio,5,665,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
210,Monclova,5,4544,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
211,Nogueras,6,4545,http://www.youtube.com/watch?v=-niRznyZk8E&list=UUS6_191oPuBFmaHVIptpYhg
212,Zocalo de la Ciudad de Mexico,9,4640,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
213,Centro Historico de Coyoacan,9,2315,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
214,Xochimilco,9,2316,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
215,Roma-Condesa,9,2317,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
216,San Angel ,9,2318,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
217,San Agustin de las Cuevas,9,2319,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
218,Santa Maria la Rivera,9,2320,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
219,Zona Rosa,9,2321,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
220,Garibaldi,9,2322,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
221,Villa de Guadalupe,9,2323,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
222,Mixcoac,9,2324,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
223,Tacubaya,9,2325,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
224,Santa Maria Magdalena Atlilic,9,2326,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
225,Azcapotzalco,9,2327,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
226,La Merced,9,2328,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
227,Mixcquic,9,2329,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
228,Centro Historico de Cuajimalpa,9,2330,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
229,San Pedro Atocpan,9,2331,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
230,Pueblo Culhuacan,9,2332,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
231,Santa Julia,9,2334,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
232,Iztacalco,9,2335,http://www.youtube.com/watch?v=z7RRqMMY6J0&list=UUS6_191oPuBFmaHVIptpYhg
233,Penjamo,11,4546,http://www.youtube.com/watch?v=off841DwF-w&list=UUS6_191oPuBFmaHVIptpYhg
234,Silao,11,4547,http://www.youtube.com/watch?v=off841DwF-w&list=UUS6_191oPuBFmaHVIptpYhg
235,Costa Grande,12,4548,http://www.youtube.com/watch?v=gh_iX2Fp-i0&list=UUS6_191oPuBFmaHVIptpYhg
236,Costa Chica,12,4549,http://www.youtube.com/watch?v=gh_iX2Fp-i0&list=UUS6_191oPuBFmaHVIptpYhg
237,Tierra Caliente,12,4550,http://www.youtube.com/watch?v=gh_iX2Fp-i0&list=UUS6_191oPuBFmaHVIptpYhg
238,Huejutla,13,4551,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
239,Tepeapulco,13,4552,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
240,Actopan,13,4829,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
241,Ajacuba,13,4553,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
242,Ixmiquilpan,13,4554,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
243,Tecozautla,13,4555,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
244,Tizayuca,13,4556,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
245,Ahualulco del Mercado,14,4557,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
246,Ajijic,14,4558,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
247,Barra de Navidad,14,4559,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
248,Chapala,14,854,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
249,Cuastecomates,14,4560,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
250,Etzatlan,14,4561,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
251,Tepatitlan,14,4562,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
252,Teuchitlan,14,4563,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
253,Tlaquepaque,14,857,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
254,Sayula,14,4564,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
255,Gomez Palacio,10,4565,http://www.youtube.com/watch?v=SmzHbil-Ucc&list=UUS6_191oPuBFmaHVIptpYhg
256,Atlacomulco,15,4566,http://www.youtube.com/watch?v=5HiHmFCNTbw&list=UUS6_191oPuBFmaHVIptpYhg
257,Ixtapan de la Sal,15,4567,http://www.youtube.com/watch?v=5HiHmFCNTbw&list=UUS6_191oPuBFmaHVIptpYhg
258,Temascaltepec,15,4568,http://www.youtube.com/watch?v=5HiHmFCNTbw&list=UUS6_191oPuBFmaHVIptpYhg
259,Texcoco,15,4569,http://www.youtube.com/watch?v=5HiHmFCNTbw&list=UUS6_191oPuBFmaHVIptpYhg
260,Angangueo,16,984,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
261,Apatzingan,16,4570,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
262,Cuidad Hidalgo,16,4571,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
263,Contepec,16,4572,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
264,Los Azufres,16,4573,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
265,Los Reyes,16,4574,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
266,Tacámbaro,16,989,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
267,Zamora,16,4575,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
268,Zitacuaro,16,4576,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
269,Paracho,16,4577,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
270,Quiroga,16,939,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
271,San Jose Purua,16,4578,http://www.youtube.com/watch?v=cuIcPbCK9FU&list=UUS6_191oPuBFmaHVIptpYhg
272,Cuautla,17,1069,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
273,Oaxtepec,17,6989,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
274,Xochicalco,17,1078,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
275,Xochitepec,17,4579,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
276,Ocuituco,17,2698,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
277,Temixco,17,4580,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
278,Tequesquitengo,17,4581,http://www.youtube.com/watch?v=8z3aqBWMXq8&list=UUS6_191oPuBFmaHVIptpYhg
279,Bucerias,18,1108,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
280,La Cruz de Huanacaxtle,18,4582,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
281,Los Ayala,18,4583,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
282,Riviera Nayarit,18,1090,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
283,San Blas,18,1111,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
284,Tepic,18,4584,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
285,Rincon de Guayabitos,18,4585,http://www.youtube.com/watch?v=36PPWB7hyF0&list=UUS6_191oPuBFmaHVIptpYhg
286,Juchitán de Zaragoza,20,4586,http://www.youtube.com/watch?v=SjqxW584xko&list=UUS6_191oPuBFmaHVIptpYhg
287,Tuxtepec,20,4587,http://www.youtube.com/watch?v=SjqxW584xko&list=UUS6_191oPuBFmaHVIptpYhg
288,Mazunte,20,1256,http://www.youtube.com/watch?v=SjqxW584xko&list=UUS6_191oPuBFmaHVIptpYhg
289,Atlixco,21,1381,http://www.youtube.com/watch?v=9L7jeWgohMY&list=UUS6_191oPuBFmaHVIptpYhg
290,Chingahuapan,21,4588,http://www.youtube.com/watch?v=9L7jeWgohMY&list=UUS6_191oPuBFmaHVIptpYhg
291,Tehuacán,21,4589,http://www.youtube.com/watch?v=9L7jeWgohMY&list=UUS6_191oPuBFmaHVIptpYhg
292,Amenalco,22,4590,http://www.youtube.com/watch?v=nyMCXomKAXM&list=UUS6_191oPuBFmaHVIptpYhg
293,Sierra Gorda,22,1507,http://www.youtube.com/watch?v=nyMCXomKAXM&list=UUS6_191oPuBFmaHVIptpYhg
294,Jurica,22,4591,http://www.youtube.com/watch?v=nyMCXomKAXM&list=UUS6_191oPuBFmaHVIptpYhg
295,Juriquilla,22,2462,http://www.youtube.com/watch?v=nyMCXomKAXM&list=UUS6_191oPuBFmaHVIptpYhg
296,Holbox,23,4355,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
297,Tulum,23,4592,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
298,Xcalak,23,4593,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
299,Xpu-Ha,23,4372,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
300,Mahahual,23,4357,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
301,Playa del Carmen,23,1565,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
302,Puerto Morelos,23,4363,http://www.youtube.com/watch?v=AMLlFT4YmYI&list=UUS6_191oPuBFmaHVIptpYhg
303,Ciudad Valles,24,3858,http://www.youtube.com/watch?v=9dUL0NHNhhQ&list=UUS6_191oPuBFmaHVIptpYhg
304,Santa Maria del Río,24,1655,http://www.youtube.com/watch?v=9dUL0NHNhhQ&list=UUS6_191oPuBFmaHVIptpYhg
305,Rio Verde,24,4595,http://www.youtube.com/watch?v=9dUL0NHNhhQ&list=UUS6_191oPuBFmaHVIptpYhg
306,Ciudad Obregón,26,5696,http://www.youtube.com/watch?v=XykrTg_Mwes&list=UUS6_191oPuBFmaHVIptpYhg
307,San Luis Río Colorado,26,4597,http://www.youtube.com/watch?v=XykrTg_Mwes&list=UUS6_191oPuBFmaHVIptpYhg
308,Nogales,26,4598,http://www.youtube.com/watch?v=XykrTg_Mwes&list=UUS6_191oPuBFmaHVIptpYhg
309,Puerto Peñasco,26,1775,http://www.youtube.com/watch?v=XykrTg_Mwes&list=UUS6_191oPuBFmaHVIptpYhg
310,Cárdenas,27,4599,http://www.youtube.com/watch?v=EtfOa4rkuzc&list=UUS6_191oPuBFmaHVIptpYhg
311,Macuspana,27,4600,http://www.youtube.com/watch?v=EtfOa4rkuzc&list=UUS6_191oPuBFmaHVIptpYhg
312,Ciudad Victoria,28,4601,http://www.youtube.com/watch?v=k1OhVCp4N6Y&list=UUS6_191oPuBFmaHVIptpYhg
313,Matamoros,28,1532,http://www.youtube.com/watch?v=k1OhVCp4N6Y&list=UUS6_191oPuBFmaHVIptpYhg
314,Tula,28,1911,http://www.youtube.com/watch?v=k1OhVCp4N6Y&list=UUS6_191oPuBFmaHVIptpYhg
315,Nuevo Laredo,28,4602,http://www.youtube.com/watch?v=k1OhVCp4N6Y&list=UUS6_191oPuBFmaHVIptpYhg
316,Reynosa,28,4603,http://www.youtube.com/watch?v=k1OhVCp4N6Y&list=UUS6_191oPuBFmaHVIptpYhg
317,Apizaco,30,4604,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
318,Calpulalpan,30,4605,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
319,Tlaxco,30,1974,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
320,Catemaco,30,2006,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
321,Chachalacas,30,4395,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
322,Ciudad Cardel,30,4606,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
323,Córdoba,30,4607,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
324,Costa Esmeralda,30,4396,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
325,Huatusco,30,4608,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
326,Jalcomulco,30,2038,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
327,San Rafael,30,4609,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
328,Santiago Tuxtla,30,4610,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
329,Tecolutla,30,2028,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
330,Tlapacoyan,30,4611,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
331,Tuxpan,30,1104,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
332,Xico,30,2057,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
333,Laguna Verde,30,4612,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
334,Los Tuxtlas,30,4613,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
335,Martínez de la Torre,30,4614,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
336,Minatitlán,30,4614,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
337,Misantla,30,4616,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
338,Orizaba,30,4617,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
339,Poza Rica,30,4618,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
340,San Andrés Tuxtla,30,4619,http://www.youtube.com/watch?v=pFcvrQGLrRg&list=UUS6_191oPuBFmaHVIptpYhg
341,Celestún,31,4183,http://www.youtube.com/watch?v=-R-fGoUWELI&list=UUS6_191oPuBFmaHVIptpYhg
342,Chichén Itzá,31,4192,http://www.youtube.com/watch?v=-R-fGoUWELI&list=UUS6_191oPuBFmaHVIptpYhg
343,Uxmal,31,2132,http://www.youtube.com/watch?v=-R-fGoUWELI&list=UUS6_191oPuBFmaHVIptpYhg
344,Sisal,31,4377,http://www.youtube.com/watch?v=-R-fGoUWELI&list=UUS6_191oPuBFmaHVIptpYhg
345,Ticul,31,4620,http://www.youtube.com/watch?v=-R-fGoUWELI&list=UUS6_191oPuBFmaHVIptpYhg
346,Fresnillo,32,2169,http://www.youtube.com/watch?v=7Gy5WbvK0uE&list=UUS6_191oPuBFmaHVIptpYhg
347,Villanueva,32,4621,http://www.youtube.com/watch?v=7Gy5WbvK0uE&list=UUS6_191oPuBFmaHVIptpYhg
348,Pinos,32,4622,http://www.youtube.com/watch?v=7Gy5WbvK0uE&list=UUS6_191oPuBFmaHVIptpYhg
349,Valle de Guadalupe,3,4623,http://www.youtube.com/watch?v=7j3yy7JG_T0&list=UUS6_191oPuBFmaHVIptpYhg
350,Cabo Pulmo,3,221,http://www.youtube.com/watch?v=7j3yy7JG_T0&list=UUS6_191oPuBFmaHVIptpYhg
351,Hopelchen,4,4624,http://www.youtube.com/watch?v=aPk_iRa8Qgk&list=UUS6_191oPuBFmaHVIptpYhg
352,Ciudad Camargo,8,4625,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
353,Ciudad Cuauhtémoc,8,4626,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
354,Ciudad Delicias,8,500,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
355,Ciudad Madera,8,4627,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
356,Divisadero,8,1784,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
357,Guachochi,8,590,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
358,Hidalgo de Parral,8,4628,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
359,Posada Barrancas,8,4828,http://www.youtube.com/watch?v=vHP1z5ESL7Y&list=UUS6_191oPuBFmaHVIptpYhg
360,Ciudad Acuña,5,4629,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
361,Saltillo,5,4630,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
362,Torreón,5,4631,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
363,Ramos Arizpe,5,4632,http://www.youtube.com/watch?v=i7IXUYNgPj8&list=UUS6_191oPuBFmaHVIptpYhg
364,Tecomán,6,4633,http://www.youtube.com/watch?v=-niRznyZk8E&list=UUS6_191oPuBFmaHVIptpYhg
365,Cuyutlán,6,635,http://www.youtube.com/watch?v=-niRznyZk8E&list=UUS6_191oPuBFmaHVIptpYhg
366,Comanjilla,11,4634,http://www.youtube.com/watch?v=off841DwF-w&list=UUS6_191oPuBFmaHVIptpYhg
367,San José Iturbide,11,4635,http://www.youtube.com/watch?v=off841DwF-w&list=UUS6_191oPuBFmaHVIptpYhg
368,Pénjamo,11,4546,http://www.youtube.com/watch?v=off841DwF-w&list=UUS6_191oPuBFmaHVIptpYhg
369,Chilpancingo,12,4641,http://www.youtube.com/watch?v=gh_iX2Fp-i0&list=UUS6_191oPuBFmaHVIptpYhg
370,Pie de la Cuesta,12,3268,http://www.youtube.com/watch?v=gh_iX2Fp-i0&list=UUS6_191oPuBFmaHVIptpYhg
371,Playa Ventura,12,4456,http://www.youtube.com/watch?v=gh_iX2Fp-i0&list=UUS6_191oPuBFmaHVIptpYhg
372,Tula de Allende,13,4637,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
373,Tulancingo de Bravo,13,4638,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
374,Mineral del Monte,13,2409,http://www.youtube.com/watch?v=-YbcJBrNFhM&list=UUS6_191oPuBFmaHVIptpYhg
375,Bahia de los Angeles,2,138,http://www.youtube.com/watch?v=YAxBjZbKVSc&list=UUS6_191oPuBFmaHVIptpYhg
376,Hilitla,24,4639,http://www.youtube.com/watch?v=9dUL0NHNhhQ&list=UUS6_191oPuBFmaHVIptpYhg
377,La Huasteca,24,3543,http://www.youtube.com/watch?v=9dUL0NHNhhQ&list=UUS6_191oPuBFmaHVIptpYhg
378,Costalegre,14,889,http://www.youtube.com/watch?v=0D5vlW3fsqs&list=UUS6_191oPuBFmaHVIptpYhg
379,Teotihuacán,15,695,http://www.youtube.com/watch?v=5HiHmFCNTbw&list=UUS6_191oPuBFmaHVIptpYhg